idx,question,gold,pred,hit@1,hit@3,hit@5,hit@10,precision@1,precision@3,precision@5,precision@10,rr@1,rr@3,rr@5,rr@10,em,f1,rougeL,bleu,retriever,generator
2884,how many times have patriots been to the superbowl,nine times,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2886,who is credited with the first idea of a nuclear atom,Ernest Rutherford,J.J. Thomson,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2887,who are the twins in better call saul,The Sklar brothers,Grayson Dolan,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2890,when did america become the united states of america,1776,"July 4, 1776",1,1,1,1,1.0,6.666.666.666.666.660,0.8,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2894,who has sold the most albums world wide,The Beatles,The Beatles,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2900,who plays laura croft in tomb raider 2018,Alicia Vikander,Alicia Vikander,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2901,how many centuries of rohit sharma in international cricket,24,24,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2902,twilight zone the mind and the matter cast,Shelley Berman,I don't know.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2908,a glowing cloud of hot interstellar gas inside of which stars are being formed is called a(n),diffuse nebulae,GMC,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2914,when does the new diary of a wimpy kid movie come out on dvd,"August 8, 2017",November 7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2916,cytosine is an example of a nitrogen base found on what acids,nucleic,nucleic acids,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2919,where does jacob wrestle with an angel in the bible,Genesis,a riverside,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2922,when did the cask of amontillado take place,in an unnamed Italian city,in an unspecified year,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,4.444.444.444.444.440,4.444.444.444.444.440,0.0,DPR,T5
2929,who is associated with the concept of power elite,sociologist C. Wright Mills,C. Wright Mills,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,8.571.428.571.428.570,8.571.428.571.428.570,7.788.007.830.714.040,DPR,T5
2935,where did the terrorists strike in munich germany in 1972,"Munich, West Germany",Munich Olympic village Building 31,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.0,DPR,T5
2936,when was the treaty of sugauli concluded and between whom,signed on 2 December 1815,4 March 1816,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2937,episode of the office where jim kisses pam,Casino Night,Casino Night,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2939,where is dna stored in the cell as chromatin,within the nucleoid region,within the nucleoid region,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2943,where did ali do his rope a dope,his 1974 Rumble in the Jungle match against George Foreman,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2945,how much did raiders of the lost ark cost to make,$18 million,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2948,where was football first played in the world,China,China,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2949,who is responsible for issuing accounting standard in india,Accounting Standards Board,Financial Accounting Standards Board,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,8.571.428.571.428.570,8.571.428.571.428.570,0.0,DPR,T5
2954,where are most of the potatoes grown in idaho,The Eastern Idaho region,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2958,where did the expression throw under the bus come from,President Galtieri had pushed her under the bus,William Shakespeare,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2960,how i met your mother barney 200th girl,bodybuilder,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2961,who has the legal authority to bind the us government on a us government contract,Federal Acquisition Regulation,Congress,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2963,who wrote about peter rabbit and jemima puddle duck,Beatrix Potter,Beatrix Potter,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2965,which disorder involves the retrograde passage of infected urine,Vesicoureteral reflux (VUR),hypersalivation,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2966,who played kayla brady on days of our lives,Catherine Mary Stewart,I don't know,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2969,what is one of the greatest structural achievements of the bronze age,the corbelled arch,Roman bridges,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2970,who does chris hemsworth play in home and away,"Kimberly Jonathan ""Kim"" Hyde",Kimberly Jonathan  Kim '' Hyde,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2976,how many episodes is season 6 of mindy project,10,13,0,0,0,1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,DPR,T5
2978,when did to kill a mockingbird come out,1960,"July 11, 1960",1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.3,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2981,who did ariel winter play in cloudy with a chance of meatballs,Various characters,Alex Dunphy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2985,where is the carlsbad caverns national park located,Guadalupe Mountains of southeastern New Mexico,"Eddy County, New Mexico, U.S.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2986,who was playing during the las vegas shooting,Jason Aldean,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2988,when did courage the cowardly dog stop airing,"November 22, 2002",December 2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2992,how many different species of mosquitoes are there,"Over 3,500",I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2994,the back of the leg is called what,calf,gastrocnemius muscle,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2995,what is the name of our diocese in sydney,Armidale,Diocese of Ballarat,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2997,when was the last time rangers won the treble,2002–03,1997,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
